movieId,ave_rating,title,genres
1197,4.232394366197183,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
260,4.231075697211155,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3030,4.230769230769231,Yojimbo (1961),Action|Adventure
1212,4.229166666666667,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
926,4.229166666666667,All About Eve (1950),Drama
28,4.2272727272727275,Persuasion (1995),Drama|Romance
1245,4.225,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
527,4.225,Schindler's List (1993),Drama|War
1237,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
3275,4.22093023255814,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1208,4.219626168224299,Apocalypse Now (1979),Action|Drama|War
306,4.21875,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
933,4.217391304347826,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
2329,4.217054263565892,American History X (1998),Crime|Drama
1196,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4144,4.214285714285714,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
1233,4.2125,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1252,4.211864406779661,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1283,4.2105263157894735,High Noon (1952),Drama|Western
1198,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
3730,4.205882352941177,"Conversation, The (1974)",Drama|Mystery
162,4.205882352941177,Crumb (1994),Documentary
1193,4.203007518796992,One Flew Over the Cuckoo's Nest (1975),Drama
1089,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
296,4.197068403908795,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
2571,4.192446043165468,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4967,4.1923076923076925,No Man's Land (2001),Drama|War
1945,4.1875,On the Waterfront (1954),Crime|Drama
1228,4.1875,Raging Bull (1980),Drama
2019,4.1875,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1225,4.184210526315789,Amadeus (1984),Drama
908,4.184210526315789,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4973,4.183333333333334,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
994,4.181818181818182,Big Night (1996),Comedy|Drama
55442,4.181818181818182,Persepolis (2007),Animation|Drama
4642,4.181818181818182,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
2921,4.181818181818182,High Plains Drifter (1973),Western
1950,4.181818181818182,In the Heat of the Night (1967),Drama|Mystery
1199,4.177966101694915,Brazil (1985),Fantasy|Sci-Fi
2160,4.171875,Rosemary's Baby (1968),Drama|Horror|Thriller
1242,4.170731707317073,Glory (1989),Drama|War
913,4.170454545454546,"Maltese Falcon, The (1941)",Film-Noir|Mystery
928,4.166666666666667,Rebecca (1940),Drama|Mystery|Romance|Thriller
3246,4.166666666666667,Malcolm X (1992),Drama
115569,4.166666666666667,Nightcrawler (2014),Crime|Drama|Thriller
2565,4.166666666666667,"King and I, The (1956)",Drama|Musical|Romance
356,4.164133738601824,Forrest Gump (1994),Comedy|Drama|Romance|War
1172,4.161764705882353,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
1136,4.161764705882353,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
593,4.161290322580645,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
7361,4.1603053435114505,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
57669,4.158536585365853,In Bruges (2008),Comedy|Crime|Drama|Thriller
800,4.157894736842105,Lone Star (1996),Drama|Mystery|Western
3083,4.157894736842105,All About My Mother (Todo sobre mi madre) (1999),Drama
142488,4.157894736842105,Spotlight (2015),Thriller
5690,4.15625,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
104879,4.15625,Prisoners (2013),Drama|Mystery|Thriller
122926,4.15625,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy
4011,4.155913978494624,Snatch (2000),Comedy|Crime|Thriller
5618,4.155172413793103,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
3681,4.151515151515151,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1203,4.149122807017544,12 Angry Men (1957),Drama
3147,4.148648648648648,"Green Mile, The (1999)",Crime|Drama
741,4.148148148148148,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
2324,4.1477272727272725,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
6016,4.1466666666666665,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
2028,4.1462765957446805,Saving Private Ryan (1998),Action|Drama|War
3037,4.145833333333333,Little Big Man (1970),Western
1201,4.145833333333333,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
56782,4.142857142857143,There Will Be Blood (2007),Drama|Western
2067,4.142857142857143,Doctor Zhivago (1965),Drama|Romance|War
1284,4.142857142857143,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1210,4.137755102040816,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
64716,4.136363636363637,Seven Pounds (2008),Drama
68157,4.136363636363637,Inglourious Basterds (2009),Action|Drama|War
3836,4.133333333333334,Kelly's Heroes (1970),Action|Comedy|War
1281,4.133333333333334,"Great Dictator, The (1940)",Comedy|Drama|War
1262,4.127906976744186,"Great Escape, The (1963)",Action|Adventure|Drama|War
2318,4.125,Happiness (1998),Comedy|Drama
4499,4.125,Dirty Rotten Scoundrels (1988),Comedy
3972,4.125,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
3089,4.125,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
1277,4.125,Cyrano de Bergerac (1990),Comedy|Drama|Romance
4226,4.122641509433962,Memento (2000),Mystery|Thriller
1250,4.122222222222222,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1272,4.121212121212121,Patton (1970),Drama|War
1207,4.120689655172414,To Kill a Mockingbird (1962),Drama
7153,4.118918918918919,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
44555,4.117647058823529,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
608,4.116022099447513,Fargo (1996),Comedy|Crime|Drama|Thriller
3213,4.115384615384615,Batman: Mask of the Phantasm (1993),Animation|Children
1266,4.111111111111111,Unforgiven (1992),Drama|Western
78499,4.109090909090909,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
5995,4.108695652173913,"Pianist, The (2002)",Drama|War
92259,4.108108108108108,Intouchables (2011),Comedy|Drama
98961,4.107142857142857,Zero Dark Thirty (2012),Action|Drama|Thriller
4993,4.106060606060606,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1244,4.106060606060606,Manhattan (1979),Comedy|Drama|Romance
111,4.105769230769231,Taxi Driver (1976),Crime|Drama|Thriller
541,4.100806451612903,Blade Runner (1982),Action|Sci-Fi|Thriller
1103,4.1,Rebel Without a Cause (1955),Drama
1086,4.1,Dial M for Murder (1954),Crime|Mystery|Thriller
1222,4.098039215686274,Full Metal Jacket (1987),Drama|War
720,4.092592592592593,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
1131,4.090909090909091,Jean de Florette (1986),Drama|Mystery
3741,4.090909090909091,Badlands (1973),Crime|Drama|Thriller
3503,4.090909090909091,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3359,4.090909090909091,Breaking Away (1979),Comedy|Drama
2502,4.090425531914893,Office Space (1999),Comedy|Crime
27773,4.089743589743589,Old Boy (2003),Mystery|Thriller
1223,4.089285714285714,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
33660,4.088235294117647,Cinderella Man (2005),Drama|Romance
72226,4.083333333333333,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
954,4.083333333333333,Mr. Smith Goes to Washington (1939),Drama
1258,4.08256880733945,"Shining, The (1980)",Horror
1704,4.078014184397163,Good Will Hunting (1997),Drama|Romance
1673,4.076923076923077,Boogie Nights (1997),Drama
280,4.076923076923077,Murder in the First (1995),Drama|Thriller
31658,4.075,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
899,4.074468085106383,Singin' in the Rain (1952),Comedy|Musical|Romance
1251,4.071428571428571,8 1/2 (8½) (1963),Drama|Fantasy
1084,4.071428571428571,Bonnie and Clyde (1967),Crime|Drama
1249,4.071428571428571,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
38061,4.071428571428571,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
3507,4.066666666666666,"Odd Couple, The (1968)",Comedy
79132,4.066433566433567,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
1247,4.063291139240507,"Graduate, The (1967)",Comedy|Drama|Romance
6350,4.0625,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
1227,4.0625,Once Upon a Time in America (1984),Crime|Drama
1617,4.061855670103093,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
54997,4.06,3:10 to Yuma (2007),Action|Crime|Drama|Western
69481,4.0588235294117645,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
26662,4.0588235294117645,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
2398,4.0588235294117645,Miracle on 34th Street (1947),Comedy|Drama
60069,4.0576923076923075,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
916,4.0576923076923075,Roman Holiday (1953),Comedy|Drama|Romance
2858,4.056372549019608,American Beauty (1999),Drama|Romance
2788,4.053571428571429,Monty Python's And Now for Something Completely Different (1971),Comedy
3328,4.052631578947368,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2542,4.052238805970149,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2761,4.051282051282051,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
112852,4.0508474576271185,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
105504,4.0476190476190474,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
1291,4.046428571428572,Indiana Jones and the Last Crusade (1989),Action|Adventure
965,4.045454545454546,"39 Steps, The (1935)",Drama|Mystery|Thriller
89904,4.045454545454546,The Artist (2011),Comedy|Drama|Romance
1273,4.045454545454546,Down by Law (1986),Comedy|Drama|Film-Noir
54190,4.045454545454546,Across the Universe (2007),Drama|Fantasy|Musical|Romance
1261,4.044117647058823,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
923,4.043478260869565,Citizen Kane (1941),Drama|Mystery
81845,4.043103448275862,"King's Speech, The (2010)",Drama
914,4.042857142857143,My Fair Lady (1964),Comedy|Drama|Musical|Romance
215,4.041666666666667,Before Sunrise (1995),Drama|Romance
112552,4.0394736842105265,Whiplash (2014),Drama
778,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama
1215,4.03921568627451,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
7482,4.038461538461538,Enter the Dragon (1973),Action|Crime
77455,4.038461538461538,Exit Through the Gift Shop (2010),Comedy|Documentary
1957,4.038461538461538,Chariots of Fire (1981),Drama
1270,4.038011695906433,Back to the Future (1985),Adventure|Comedy|Sci-Fi
3703,4.0375,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
3424,4.037037037037037,Do the Right Thing (1989),Drama
1219,4.036144578313253,Psycho (1960),Crime|Horror
1148,4.035714285714286,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
290,4.035714285714286,Once Were Warriors (1994),Crime|Drama
6440,4.035714285714286,Barton Fink (1991),Drama|Thriller
5878,4.035714285714286,Talk to Her (Hable con Ella) (2002),Drama|Romance
953,4.0344827586206895,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
6711,4.033783783783784,Lost in Translation (2003),Comedy|Drama|Romance
110,4.031645569620253,Braveheart (1995),Action|Drama|War
1303,4.029411764705882,"Man Who Would Be King, The (1975)",Adventure|Drama
2313,4.029411764705882,"Elephant Man, The (1980)",Drama
44195,4.027777777777778,Thank You for Smoking (2006),Comedy|Drama
58,4.027027027027027,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
2686,4.026315789473684,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
55118,4.026315789473684,Eastern Promises (2007),Crime|Drama|Thriller
308,4.025,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
903,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
7371,4.025,Dogville (2003),Drama|Mystery|Thriller
122916,4.025,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
3504,4.0227272727272725,Network (1976),Comedy|Drama
93840,4.0227272727272725,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
74458,4.022388059701493,Shutter Island (2010),Drama|Mystery|Thriller
5952,4.0212765957446805,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
116797,4.02,The Imitation Game (2014),Drama|Thriller|War
293,4.018796992481203,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
6787,4.018518518518518,All the President's Men (1976),Drama|Thriller
1299,4.017857142857143,"Killing Fields, The (1984)",Drama|War
1288,4.015151515151516,This Is Spinal Tap (1984),Comedy
29,4.0131578947368425,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
910,4.01,Some Like It Hot (1959),Comedy|Crime
8874,4.0064935064935066,Shaun of the Dead (2004),Comedy|Horror
48780,4.0055555555555555,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
1259,4.0054945054945055,Stand by Me (1986),Adventure|Drama
1387,4.0054945054945055,Jaws (1975),Action|Horror
68954,4.004761904761905,Up (2009),Adventure|Animation|Children|Drama
91077,4.0,"Descendants, The (2011)",Comedy|Drama
3260,4.0,Howards End (1992),Drama
134130,4.0,The Martian (2015),Adventure|Drama|Sci-Fi
51255,4.0,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
3062,4.0,"Longest Day, The (1962)",Action|Drama|War
2692,4.0,Run Lola Run (Lola rennt) (1998),Action|Crime
2731,4.0,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1956,4.0,Ordinary People (1980),Drama
122912,4.0,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
1834,4.0,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1189,4.0,"Thin Blue Line, The (1988)",Documentary
106918,4.0,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
4995,4.0,"Beautiful Mind, A (2001)",Drama|Romance
866,4.0,Bound (1996),Crime|Drama|Romance|Thriller
1224,4.0,Henry V (1989),Action|Drama|Romance|War
1218,4.0,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
2020,4.0,Dangerous Liaisons (1988),Drama|Romance
3683,4.0,Blood Simple (1984),Crime|Drama|Film-Noir
1411,4.0,Hamlet (1996),Crime|Drama|Romance
1357,4.0,Shine (1996),Drama|Romance
7099,4.0,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
65261,4.0,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
27801,4.0,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
1206,3.995833333333333,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
91529,3.9934210526315788,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
109487,3.993150684931507,Interstellar (2014),Sci-Fi|IMAX
1278,3.9927536231884058,Young Frankenstein (1974),Comedy|Fantasy
457,3.9921052631578946,"Fugitive, The (1993)",Thriller
1394,3.9913793103448274,Raising Arizona (1987),Comedy
81834,3.9893617021276597,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
60684,3.988372093023256,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
8950,3.986842105263158,The Machinist (2004),Drama|Mystery|Thriller
119145,3.986111111111111,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
1090,3.984126984126984,Platoon (1986),Drama|War
88163,3.9838709677419355,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
32,3.983050847457627,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
97304,3.982142857142857,Argo (2012),Drama|Thriller
4878,3.981651376146789,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
164179,3.980769230769231,Arrival (2016),Sci-Fi
2186,3.98,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
111759,3.977272727272727,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
1234,3.9765625,"Sting, The (1973)",Comedy|Crime
47,3.9753694581280787,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
3910,3.975,Dancer in the Dark (2000),Drama|Musical
48738,3.975,"Last King of Scotland, The (2006)",Drama|Thriller
7387,3.975,Dawn of the Dead (1978),Action|Drama|Horror
175,3.975,Kids (1995),Drama
6502,3.9741379310344827,28 Days Later (2002),Action|Horror|Sci-Fi
2804,3.9727272727272727,"Christmas Story, A (1983)",Children|Comedy
589,3.970982142857143,Terminator 2: Judgment Day (1991),Action|Sci-Fi
106100,3.9705882352941178,Dallas Buyers Club (2013),Drama
969,3.9705882352941178,"African Queen, The (1951)",Adventure|Comedy|Romance|War
2300,3.9696969696969697,"Producers, The (1968)",Comedy
1214,3.969178082191781,Alien (1979),Horror|Sci-Fi
68237,3.96875,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
2944,3.96875,"Dirty Dozen, The (1967)",Action|Drama|War
1243,3.96875,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1884,3.967391304347826,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
86,3.966666666666667,White Squall (1996),Action|Adventure|Drama
1845,3.966666666666667,Zero Effect (1998),Comedy|Mystery|Thriller
714,3.966666666666667,Dead Man (1995),Drama|Mystery|Western
1200,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1344,3.9642857142857144,Cape Fear (1962),Crime|Drama|Thriller
909,3.962962962962963,"Apartment, The (1960)",Comedy|Drama|Romance
6874,3.9618320610687023,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
2580,3.9615384615384617,Go (1999),Comedy|Crime
148626,3.9615384615384617,"Big Short, The (2015)",Drama
5072,3.9615384615384617,Metropolis (2001),Animation|Sci-Fi
6377,3.9609929078014185,Finding Nemo (2003),Adventure|Animation|Children|Comedy
5971,3.9594594594594597,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
1246,3.9593023255813953,Dead Poets Society (1989),Drama
8370,3.9583333333333335,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
3000,3.9583333333333335,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
2997,3.9545454545454546,Being John Malkovich (1999),Comedy|Drama|Fantasy
80489,3.9545454545454546,"Town, The (2010)",Crime|Drama|Thriller
59387,3.9545454545454546,"Fall, The (2006)",Adventure|Drama|Fantasy
1944,3.9545454545454546,From Here to Eternity (1953),Drama|Romance|War
1952,3.9545454545454546,Midnight Cowboy (1969),Drama
3783,3.9545454545454546,Croupier (1998),Crime|Drama
1653,3.953488372093023,Gattaca (1997),Drama|Sci-Fi|Thriller
5225,3.9523809523809526,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
6807,3.95,Monty Python's The Meaning of Life (1983),Comedy
1292,3.95,Being There (1979),Comedy|Drama
84152,3.95,Limitless (2011),Sci-Fi|Thriller
2289,3.9473684210526314,"Player, The (1992)",Comedy|Crime|Drama
6,3.946078431372549,Heat (1995),Action|Crime|Thriller
5902,3.9456521739130435,Adaptation (2002),Comedy|Drama|Romance
64614,3.9456521739130435,Gran Torino (2008),Crime|Drama
2076,3.9456521739130435,Blue Velvet (1986),Drama|Mystery|Thriller
48774,3.9453125,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
5291,3.9444444444444446,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
49272,3.9444444444444446,Casino Royale (2006),Action|Adventure|Thriller
1265,3.944055944055944,Groundhog Day (1993),Comedy|Fantasy|Romance
99114,3.943661971830986,Django Unchained (2012),Action|Drama|Western
1304,3.943548387096774,Butch Cassidy and the Sundance Kid (1969),Action|Western
76093,3.943396226415094,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
364,3.941860465116279,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
1287,3.9411764705882355,Ben-Hur (1959),Action|Adventure|Drama
67255,3.94,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
34405,3.94,Serenity (2005),Action|Adventure|Sci-Fi
265,3.9393939393939394,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance
2194,3.9384615384615387,"Untouchables, The (1987)",Action|Crime|Drama
3578,3.9382352941176473,Gladiator (2000),Action|Adventure|Drama
1035,3.9375,"Sound of Music, The (1965)",Musical|Romance
2951,3.9358974358974357,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
3671,3.935483870967742,Blazing Saddles (1974),Comedy|Western
5060,3.9347826086956523,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
4235,3.9347826086956523,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
3362,3.9342105263157894,Dog Day Afternoon (1975),Crime|Drama
104374,3.933333333333333,About Time (2013),Drama|Fantasy|Romance
2288,3.933333333333333,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
7022,3.933333333333333,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
4262,3.9328358208955225,Scarface (1983),Action|Crime|Drama
3100,3.9318181818181817,"River Runs Through It, A (1992)",Drama
247,3.9285714285714284,Heavenly Creatures (1994),Crime|Drama
2966,3.9285714285714284,"Straight Story, The (1999)",Adventure|Drama
3198,3.9285714285714284,Papillon (1973),Crime|Drama
441,3.9285714285714284,Dazed and Confused (1993),Comedy
1080,3.9269662921348316,Monty Python's Life of Brian (1979),Comedy
16,3.926829268292683,Casino (1995),Crime|Drama
166528,3.925925925925926,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi
122918,3.925925925925926,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi
1732,3.9245283018867925,"Big Lebowski, The (1998)",Comedy|Crime
6331,3.923076923076923,Spellbound (2002),Documentary
4033,3.923076923076923,Thirteen Days (2000),Drama|Thriller|War
2248,3.923076923076923,Say Anything... (1989),Comedy|Drama|Romance
1079,3.9225352112676055,"Fish Called Wanda, A (1988)",Comedy|Crime
3949,3.921875,Requiem for a Dream (2000),Drama
5989,3.9217391304347826,Catch Me If You Can (2002),Crime|Drama
7090,3.9210526315789473,Hero (Ying xiong) (2002),Action|Adventure|Drama
1,3.9209302325581397,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
106920,3.92,Her (2013),Drama|Romance|Sci-Fi
838,3.9166666666666665,Emma (1996),Comedy|Drama|Romance
106782,3.9166666666666665,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
54881,3.9166666666666665,"King of Kong, The (2007)",Documentary
66934,3.9166666666666665,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
2739,3.9166666666666665,"Color Purple, The (1985)",Drama
2973,3.9166666666666665,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
81847,3.9166666666666665,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
83134,3.9166666666666665,Tucker & Dale vs Evil (2010),Comedy|Horror
8368,3.913978494623656,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
61240,3.911764705882353,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
55276,3.911764705882353,Michael Clayton (2007),Drama|Thriller
115713,3.9107142857142856,Ex Machina (2015),Drama|Sci-Fi|Thriller
88125,3.91,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
2648,3.909090909090909,Frankenstein (1931),Drama|Horror|Sci-Fi
3053,3.909090909090909,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
